Cell,area_x,Y,X,area_y,perimeter,major_axis_length,minor_axis_length,eccentricity,solidity,extent,circularity,aspect_ratio,DAPI_mean,DAPI_median,DAPI_std,DAPI_p10,DAPI_p90,DAPI_sum,Alexa_mean,Alexa_median,Alexa_std,Alexa_p10,Alexa_p90,Alexa_sum,Cy3_mean,Cy3_median,Cy3_std,Cy3_p10,Cy3_p90,Cy3_sum,Alexa_pos,Cy3_pos,Cy3_organel_area_px,Cy3_puncta_count,Above_bg,Region
11,392.0,883.0178571428571,307.2525510204082,392.0,71.35533905932738,23.916769872854637,20.906576800163656,0.48567616536292496,0.9679012345679012,0.7777777777777778,0.967482198459927,1.1439830681734284,0.25499942898750305,0.2239057421684265,0.28294914960861206,0.0,0.6860791206359863,99.95977783203125,0.10035590827465057,0.0,0.17479513585567474,0.0,0.32954739630222324,39.339515686035156,0.5025940537452698,0.519282341003418,0.19902031123638153,0.23694873303174974,0.7496806919574739,197.01687622070312,True,True,0,3,True,Marginal
12,186.0,810.5698924731183,739.7956989247311,186.0,49.45584412271571,17.30223297953766,13.76823049931126,0.6056268697664754,0.9538461538461539,0.7294117647058823,0.9556251489695975,1.256678044459176,0.38247308135032654,0.39627283811569214,0.3645009696483612,0.0,0.8195395469665527,71.1399917602539,0.11369438469409943,0.0,0.19462743401527405,0.0,0.4742662012577057,21.14715576171875,0.7532874345779419,0.7804820537567139,0.1335114687681198,0.5669973492622375,0.9022534787654877,140.11146545410156,True,True,0,2,True,Marginal
13,82.0,608.609756097561,768.6829268292682,82.0,31.556349186104043,10.580297744478443,9.932081090880633,0.34464359918941634,0.9425287356321839,0.7454545454545455,1.0347852038717007,1.0652649376969934,0.3315500319004059,0.13920505344867706,0.3970038890838623,0.0,1.0,27.187103271484375,0.09660300612449646,0.0,0.16171792149543762,0.0,0.30966741144657145,7.921446800231934,0.56371009349823,0.5855566263198853,0.12090305984020233,0.3904698222875595,0.7009269833564759,46.22422790527344,False,True,0,1,True,Anterior
14,349.0,954.7994269340974,605.4555873925501,349.0,67.11269837220809,24.44777509633706,18.23542633870985,0.6660656940245516,0.9858757062146892,0.8078703703703703,0.9737016134692698,1.3406747197590738,0.2701815068721771,0.0,0.3449760675430298,0.0,0.9926415562629699,94.29335021972656,0.1322041153907776,0.0,0.20204436779022217,0.0,0.44823414087295527,46.13923645019531,0.40560632944107056,0.4074013829231262,0.08853869140148163,0.28685556054115297,0.5191729664802551,141.55661010742188,True,True,0,2,True,Marginal
15,558.0,618.2544802867384,789.2007168458781,558.0,90.18376618407356,33.61418672881803,21.447041370229815,0.7700070240891902,0.9653979238754326,0.768595041322314,0.8621589221927531,1.5673111339020014,0.22288194298744202,0.0,0.32465672492980957,0.0,0.856745719909668,124.36812591552734,0.12943591177463531,0.0,0.19971466064453125,0.0,0.42361830770969394,72.22523498535156,0.6840197443962097,0.7201501131057739,0.19622918963432312,0.39676636755466466,0.9050233900547028,381.6830139160156,True,True,0,3,True,Anterior
16,285.0,733.3684210526316,596.8947368421053,285.0,60.8700576850888,21.647167711301446,16.967622768522748,0.6209799396946627,0.9726962457337884,0.7983193277310925,0.9666011274860672,1.2757926084648634,0.3468737006187439,0.2276943027973175,0.33878952264785767,0.0,0.9030443072319031,98.8590087890625,0.13986720144748688,0.0,0.21468201279640198,0.0,0.4799662888050079,39.862152099609375,0.8104124665260315,0.8582727313041687,0.15148648619651794,0.5844414353370666,0.9793728590011597,230.96754455566406,True,True,0,3,True,Anterior
17,322.0,933.8913043478261,422.1024844720497,322.0,65.35533905932738,20.805594041810444,19.72386983184573,0.3182464618479989,0.9526627218934911,0.7301587301587301,0.947335018766464,1.0548434064505023,0.2637521028518677,0.26178258657455444,0.27408871054649353,0.0,0.7515846192836837,84.92817687988281,0.12464539706707001,0.0,0.2201356142759323,0.0,0.4618148416280747,40.13581848144531,0.448106050491333,0.40988171100616455,0.1598055064678192,0.2725528866052628,0.7114240288734439,144.29014587402344,True,True,0,4,True,Marginal
18,4300.0,144.5339534883721,266.2893023255814,4300.0,260.35028842544403,92.04592833909972,60.56356806252203,0.7530431107107569,0.9721908207099254,0.6735588972431078,0.7971906444371518,1.519823406772819,0.12925474345684052,0.0,0.2046995460987091,0.0,0.4822333723306656,555.79541015625,0.12493178248405457,0.0,0.20137158036231995,0.0,0.39980671703815457,537.2066650390625,0.2965949773788452,0.29075080156326294,0.07754472643136978,0.20290309488773345,0.40745814740657804,1275.3583984375,True,False,0,43,True,Anterior
19,3472.0,17.37442396313364,51.15783410138249,3472.0,271.68124086713186,112.923735662785,40.87502867204023,0.9321896613690658,0.9769274057400112,0.7251461988304093,0.5911126809490086,2.762658261816176,0.1326030045747757,0.0,0.1862037032842636,0.0,0.309332475066185,460.3976135253906,0.13158674538135529,0.0,0.2145693004131317,0.0,0.4521807700395584,456.86920166015625,0.354414701461792,0.3516744375228882,0.0913037657737732,0.24097767174243928,0.46308549344539646,1230.52783203125,True,True,0,44,True,Anterior
20,245.0,187.0612244897959,443.17551020408166,245.0,60.87005768508881,23.411440033780792,13.606293803355126,0.8137740257448006,0.9315589353612167,0.7101449275362319,0.8309378113476715,1.7206331402316075,0.23302680253982544,0.0,0.31659263372421265,0.0,0.6696212768554687,57.09156799316406,0.11435718089342117,0.0,0.20338310301303864,0.0,0.4154510140419006,28.01750946044922,0.672680675983429,0.7003149390220642,0.1758825182914734,0.438740599155426,0.8768674015998841,164.8067626953125,True,True,0,1,True,Anterior
21,299.0,830.1505016722408,373.0033444816053,299.0,63.35533905932738,22.677023783576352,16.92829757600345,0.6653903954846822,0.9583333333333334,0.7119047619047619,0.9360835500745653,1.3395926957074498,0.3309772312641144,0.1990555375814438,0.3435775935649872,0.0,0.9855264663696289,98.96218872070312,0.12358707189559937,0.0,0.2104691118001938,0.0,0.44975513219833374,36.95253372192383,0.6672924757003784,0.6863052248954773,0.1998797506093979,0.36686699390411376,0.9164349794387817,199.52044677734375,True,True,0,2,True,Marginal
22,190.0,917.1210526315789,794.3263157894737,190.0,51.21320343559643,19.682515257769087,12.56760247258205,0.7696084826146408,0.9547738693467337,0.7692307692307693,0.9103315204089152,1.5661312729066021,0.5046613216400146,0.452261745929718,0.4184487760066986,0.0,1.0,95.88565063476562,0.10992127656936646,0.0,0.1818380206823349,0.0,0.41821058690547935,20.885042190551758,0.6155291795730591,0.5978280901908875,0.14433351159095764,0.44059267044067385,0.8025626361370086,116.95054626464844,True,True,0,1,True,Marginal
23,660.0,979.010606060606,603.0969696969697,660.0,99.84062043356593,36.302190325201046,23.473749373302727,0.7628116487180647,0.9551374819102749,0.7638888888888888,0.8320305203083075,1.5465015727946905,0.16674014925956726,0.0,0.2547657787799835,0.0,0.6362744450569153,110.04850006103516,0.11595959216356277,0.0,0.1953258067369461,0.0,0.38812290430068996,76.53333282470703,0.3369608223438263,0.31460219621658325,0.12628629803657532,0.19457760006189348,0.5363584220409394,222.39414978027344,True,True,0,5,True,Marginal
24,602.0,806.3305647840532,559.0282392026578,602.0,89.25483399593904,29.794216706650356,25.787374916750313,0.5008810654229334,0.9741100323624595,0.7678571428571429,0.9496047145286034,1.155379979654206,0.2093576192855835,0.0,0.2880714237689972,0.0,0.7340083241462707,126.03328704833984,0.1091293916106224,0.0,0.1828259527683258,0.0,0.37504706680774647,65.69589233398438,0.5037195682525635,0.4975438117980957,0.13238686323165894,0.33464193642139434,0.6893322050571441,303.23919677734375,True,True,0,5,True,Marginal
25,753.0,288.97476759628154,485.7476759628154,753.0,101.63961030678928,33.72687327673224,28.659244365516233,0.5271938091230572,0.9716129032258064,0.6972222222222222,0.9159649547808356,1.1768235354213856,0.20125634968280792,0.0,0.27148735523223877,0.0,0.6264639139175415,151.54603576660156,0.12824401259422302,0.0,0.20820559561252594,0.0,0.43755135536193845,96.56774139404297,0.27449703216552734,0.24129310250282288,0.0989295244216919,0.16758987307548523,0.419240963459015,206.69625854492188,True,False,0,5,True,Anterior
26,507.0,1006.8915187376725,632.8382642998027,507.0,87.25483399593904,29.142997082157798,23.03183629033157,0.6127145279124517,0.9388888888888889,0.676,0.8368330619571465,1.2653353694768839,0.3313867151737213,0.27881404757499695,0.3177436888217926,0.0,0.849121642112732,168.0130615234375,0.09857723116874695,0.0,0.16832593083381653,0.0,0.33679261803627025,49.97865676879883,0.621630847454071,0.6477670669555664,0.175881490111351,0.3652517139911652,0.8189991474151611,315.1668395996094,True,True,0,4,True,Marginal
27,1623.0,977.211337030191,643.9482439926063,1623.0,151.19595949289334,50.69935105335833,41.25818614190267,0.581171163161435,0.9765342960288809,0.7360544217687075,0.8921708164871064,1.2288313131116304,0.12719035148620605,0.0,0.196038618683815,0.0,0.347308486700058,206.429931640625,0.12009485065937042,0.0,0.20039255917072296,0.0,0.40413885712623576,194.9139404296875,0.23828792572021484,0.233730748295784,0.06716956943273544,0.15708738565444946,0.32946101427078245,386.7413024902344,True,False,0,12,True,Marginal
28,4631.0,967.2966961779314,495.3450658605053,4631.0,261.37972567696687,85.81224435751055,69.8284799207958,0.5812351845003434,0.9809362423215421,0.7566993464052287,0.8518063030388258,1.2289003635027516,0.1468135565519333,0.0,0.2038828283548355,0.0,0.35937318205833435,679.8935546875,0.11808948963880539,0.0,0.19190923869609833,0.0,0.3995247781276703,546.8724365234375,0.2942095696926117,0.2856084704399109,0.07488526403903961,0.2048267126083374,0.3986152708530426,1362.4844970703125,True,False,0,55,True,Marginal
29,927.0,642.2114347357066,97.84681769147788,927.0,142.4386001800126,61.1938869796723,20.022307097366447,0.9449569927055991,0.9169139465875371,0.48686974789915966,0.5741616803075025,3.056285506065442,0.1288212388753891,0.0,0.2180146425962448,0.0,0.46734071969985963,119.41728973388672,0.11400312185287476,0.0,0.19129110872745514,0.0,0.3891193985939026,105.68089294433594,0.43130794167518616,0.3284723162651062,0.23744520545005798,0.17838329076766968,0.7846145749092102,399.82244873046875,True,True,0,8,True,Anterior
30,170.0,837.3,112.44117647058823,170.0,54.04163056034262,20.515843093237827,11.50161605136526,0.8280723994136806,0.8717948717948718,0.6538461538461539,0.7314790580730195,1.7837356943246738,0.4403459429740906,0.4715529680252075,0.3307478427886963,0.0,0.9522593677043915,74.85881042480469,0.09251958876848221,0.0,0.1600726842880249,0.0,0.31452827751636503,15.728330612182617,0.553635835647583,0.5547178983688354,0.22183702886104584,0.23359875679016115,0.8402709007263184,94.11808776855469,False,True,0,1,True,Marginal
31,467.0,905.7087794432548,273.6980728051392,467.0,80.18376618407356,28.169985439869148,21.17178656287296,0.6596504889657301,0.9648760330578512,0.7483974358974359,0.9127542056262972,1.3305436154957415,0.22280056774616241,0.24549785256385803,0.24049556255340576,0.0,0.5152063608169556,104.04786682128906,0.09767354279756546,0.0,0.15927371382713318,0.0,0.33620741367340096,45.61354446411133,0.5880435109138489,0.6124892830848694,0.18164381384849548,0.3290870726108551,0.8220383167266846,274.6163330078125,True,True,0,4,True,Marginal
32,199.0,841.8743718592965,395.08040201005025,199.0,56.62741699796952,23.071122596668058,11.229471041144953,0.8735509293153716,0.9255813953488372,0.6958041958041958,0.779847054365409,2.0545155254539695,0.19133101403713226,0.20325161516666412,0.2234509438276291,0.0,0.41354183554649354,38.07487106323242,0.09209371358156204,0.0,0.16317325830459595,0.0,0.3330080866813662,18.326648712158203,0.5818644165992737,0.6266679167747498,0.17416955530643463,0.3206306993961334,0.7790342092514039,115.79102325439453,False,True,0,1,True,Marginal
33,251.0,155.06374501992033,660.6932270916335,251.0,59.4558441227157,21.1720439795213,15.14519634280966,0.6987772200331949,0.9296296296296296,0.7470238095238095,0.8922662924438409,1.3979379005920216,0.272124320268631,0.29104042053222656,0.28115877509117126,0.0,0.5935729742050171,68.30320739746094,0.0974029004573822,0.0,0.15024444460868835,0.0,0.29904624819755554,24.44812774658203,0.7449670433998108,0.7443437576293945,0.13473594188690186,0.5606293082237244,0.921021580696106,186.98672485351562,True,True,0,2,True,Anterior
34,11476.0,230.4224468455908,458.8243290345068,11476.0,448.3158005400378,171.29321699633542,88.7509934043177,0.855305984653643,0.9741935483870968,0.6065218540246288,0.7175171939576422,1.930042813334888,0.1499284952878952,0.0,0.21862651407718658,0.0,0.46538470685482025,1720.5794677734375,0.12521956861019135,0.0,0.20067842304706573,0.0,0.42306892573833466,1437.019775390625,0.3422238528728485,0.3384625315666199,0.09765376895666122,0.2179286628961563,0.4794107526540756,3927.361083984375,True,True,0,100,True,Anterior
35,788.0,1005.9200507614213,566.1497461928934,788.0,113.25483399593904,44.401234699289034,22.977991340758514,0.8556784067694829,0.9459783913565426,0.7462121212121212,0.7720093955275655,1.9323375155307778,0.22364579141139984,0.0,0.306585431098938,0.0,0.7491324961185456,176.23287963867188,0.09469427168369293,0.0,0.16339229047298431,0.0,0.3500503808259966,74.61908721923828,0.4612047076225281,0.43028706312179565,0.17235973477363586,0.26405610144138336,0.7102608144283294,363.4293212890625,False,True,0,4,True,Marginal
36,283.0,1015.6572438162544,139.59717314487634,283.0,63.21320343559643,20.26731852376841,18.415600390232363,0.4175906494242918,0.956081081081081,0.7861111111111111,0.8899809292504275,1.1005516026791176,0.41330140829086304,0.5431779026985168,0.37611404061317444,0.0,1.0,116.96430206298828,0.1329815536737442,0.0,0.22668702900409698,0.0,0.432617223262787,37.63378143310547,0.4772607982158661,0.4438718259334564,0.18911926448345184,0.23399026989936828,0.7668186306953431,135.06480407714844,True,True,0,1,True,Marginal
37,268.0,952.5522388059702,436.40671641791045,268.0,61.941125496954285,23.689696123933977,14.436289371552528,0.7928697992262137,0.950354609929078,0.6716791979949874,0.8777816005617551,1.6409823545526718,0.5319120287895203,0.5785235166549683,0.2578696310520172,0.2869555979967117,0.8793452024459839,142.55242919921875,0.1434331238269806,0.0,0.22191502153873444,0.0,0.48899393975734734,38.44007873535156,0.5012909770011902,0.5190383195877075,0.11701984703540802,0.31559123396873473,0.6331056654453278,134.34597778320312,True,True,0,3,True,Marginal
38,131.0,277.90076335877865,953.0687022900763,131.0,42.970562748477136,16.154086515773567,10.562942817679474,0.7565924553821128,0.9492753623188406,0.7443181818181818,0.8915363951832279,1.5293168574893778,0.3069317638874054,0.28555846214294434,0.24388617277145386,0.0,0.5743677020072937,40.20806121826172,0.09989126771688461,0.0,0.17284125089645386,0.0,0.37083303928375244,13.085756301879883,0.7253638505935669,0.7410929203033447,0.13037735223770142,0.5454587340354919,0.8960729837417603,95.02266693115234,True,True,0,2,True,Anterior
39,6495.0,614.8828329484219,44.88991531947652,6495.0,319.1370849898476,109.08075645574414,77.86065678113063,0.7003606907310089,0.9696924455061212,0.7617874736101337,0.8013725676510824,1.4009740087651,0.1568876951932907,0.0,0.2503998875617981,0.0,0.5342882633209229,1018.9855346679688,0.1156473383307457,0.0,0.1854182630777359,0.0,0.38437293767929087,751.1294555664062,0.32745975255966187,0.31881681084632874,0.0959329828619957,0.20469915270805358,0.4605585217475891,2126.85107421875,True,True,0,66,True,Anterior
40,7573.0,397.8826092697742,53.856331704740526,7573.0,339.62236636408613,115.74353659549872,84.61501738804145,0.6823173691479926,0.9819761410788381,0.7954831932773109,0.8250594701062269,1.3678840963265775,0.14018425345420837,0.0,0.21710041165351868,0.0,0.4994668006896973,1061.6153564453125,0.12232128530740738,0.0,0.2009599506855011,0.0,0.4234775543212891,926.339111328125,0.31673485040664673,0.309971421957016,0.07861575484275818,0.22579939067363738,0.4202644467353821,2398.633056640625,True,True,0,73,True,Anterior
41,1169.0,1012.4850299401197,449.9050470487596,1169.0,149.9827560572969,60.72563672195837,26.409153434461228,0.9004821438491738,0.9621399176954732,0.6844262295081968,0.6530429050814491,2.299416256286264,0.1671484261751175,0.0,0.1872543841600418,0.0,0.3655062079429626,195.39651489257812,0.12294161319732666,0.0,0.2027318775653839,0.0,0.4323487102985382,143.71875,0.29398927092552185,0.3025061786174774,0.06660760939121246,0.19843938648700715,0.37561663389205935,343.6734619140625,True,False,0,14,True,Marginal
42,235.0,575.4,762.5361702127659,235.0,60.2842712474619,23.4535083457498,13.12391405450976,0.8287821029209007,0.9251968503937008,0.6994047619047619,0.8125866738434635,1.7870818300345765,0.3382374346256256,0.2664244472980499,0.3617172837257385,0.0,1.0,79.48579406738281,0.095596082508564,0.0,0.16840367019176483,0.0,0.3877086162567139,22.46508026123047,0.6956836581230164,0.7190735340118408,0.10737835615873337,0.5229757785797119,0.8159455060958862,163.48565673828125,False,True,0,1,True,Anterior
43,2448.0,113.17401960784314,928.4040032679738,2448.0,196.16652224137044,68.43008976129137,47.53242437530247,0.719383689826992,0.9725864123957092,0.6807563959955506,0.7994135257369367,1.4396507365369562,0.12423541396856308,0.0,0.18982557952404022,0.0,0.3951054304838181,304.1282958984375,0.13001468777656555,0.0,0.20302262902259827,0.0,0.4335664242506027,318.27593994140625,0.3099171817302704,0.31010958552360535,0.07964073866605759,0.20474372655153275,0.41375801861286166,758.67724609375,True,False,0,21,True,Anterior
44,276.0,899.9492753623189,590.6702898550725,276.0,60.04163056034261,20.650644175120902,17.157478908864864,0.5565042970461117,0.968421052631579,0.8117647058823529,0.9620862110001887,1.203594320867922,0.2548588812351227,0.0,0.30592766404151917,0.0,0.6754505038261414,70.34104919433594,0.09643170237541199,0.0,0.1706477403640747,0.0,0.3342728465795517,26.615150451660156,0.6816889643669128,0.6942043900489807,0.10347895324230194,0.5365115702152252,0.8141375482082367,188.14614868164062,False,True,0,2,True,Marginal
45,2057.0,61.03840544482256,869.4744773942635,2057.0,167.78174593052023,53.802077689756224,49.07051995839584,0.4100651650738878,0.9813931297709924,0.7911538461538462,0.918236891189129,1.0964236314465794,0.11195878684520721,0.0,0.2487594485282898,0.0,0.3809821128845215,230.29922485351562,0.11788694560527802,0.0,0.19213011860847473,0.0,0.4014837086200715,242.4934539794922,0.3104877769947052,0.29618796706199646,0.08644219487905502,0.20830269157886505,0.4309750497341156,638.67333984375,True,False,0,28,True,Anterior
46,856.0,338.89719626168227,920.7757009345794,856.0,113.74011537017762,38.35671903591278,29.468392843373678,0.6401235429128943,0.9585666293393057,0.722972972972973,0.8314886010770005,1.3016223599224126,0.15278269350528717,0.0,0.21739061176776886,0.0,0.5426783561706543,130.781982421875,0.12254302948713303,0.0,0.2032216638326645,0.0,0.4399937391281128,104.89683532714844,0.29944390058517456,0.3039846420288086,0.05893871933221817,0.2281886413693428,0.3646094650030136,256.323974609375,True,False,0,6,True,Anterior
47,1084.0,958.9215867158672,748.3376383763838,1084.0,125.05382386916237,45.69882914341589,30.467165069867743,0.7453309591982824,0.9721973094170404,0.7299663299663299,0.8710542300982373,1.4999370318380025,0.16801504790782928,0.0,0.2835574448108673,0.0,0.5386984467506408,182.12831115722656,0.12093043327331543,0.0,0.19380053877830505,0.0,0.40207496583461766,131.08859252929688,0.3474975824356079,0.3424296975135803,0.09399271011352539,0.23022588789463044,0.47271748483181,376.6873779296875,True,True,0,8,True,Marginal
48,886.0,16.369074492099323,128.0451467268623,886.0,132.3259018078045,54.33447947495795,21.468632001036305,0.9186295744767041,0.9385593220338984,0.6712121212121213,0.6358488074343519,2.5308775832728974,0.1835455447435379,0.0,0.2194548100233078,0.0,0.5270410776138306,162.62135314941406,0.13352951407432556,0.0,0.2184842973947525,0.0,0.46345923840999603,118.30714416503906,0.35801962018013,0.33017194271087646,0.14621327817440033,0.1949610933661461,0.5809333920478821,317.20538330078125,True,True,0,5,True,Anterior
49,1148.0,196.5766550522648,543.7891986062717,1148.0,142.84671708797583,57.88621206728428,25.939186016928385,0.8939801975558965,0.940983606557377,0.6949152542372882,0.7069866683507422,2.231612512031283,0.15891499817371368,0.0,0.2376217544078827,0.0,0.484779155254364,182.43441772460938,0.1230342909693718,0.0,0.19261252880096436,0.0,0.4177803277969359,141.2433624267578,0.4478019177913666,0.425505131483078,0.19621121883392334,0.21990726441144942,0.751268833875656,514.0765991210938,True,True,0,6,True,Anterior
50,450.0,809.7311111111111,355.56888888888886,450.0,85.84062043356595,32.17282258447666,18.952955286927725,0.8080613749905984,0.9316770186335404,0.6206896551724138,0.7674263059472002,1.6975095491660328,0.2509757876396179,0.0,0.3267492651939392,0.0,0.7909869492053986,112.93910217285156,0.10679562389850616,0.0,0.1815272867679596,0.0,0.34760071635246287,48.05802917480469,0.5629123449325562,0.5751124620437622,0.17477676272392273,0.315691739320755,0.8028378129005432,253.31056213378906,True,True,0,4,True,Marginal
51,1080.0,1013.8990740740741,517.6944444444445,1080.0,150.91168824543144,63.75566568124262,22.165099211013644,0.9376218090098574,0.9565987599645704,0.7224080267558528,0.5959198670285986,2.876398841001487,0.15887588262557983,0.0,0.2445654273033142,0.0,0.4307906895875931,171.58595275878906,0.11675243824720383,0.0,0.18634285032749176,0.0,0.3918568074703217,126.09263610839844,0.3274663984775543,0.32366228103637695,0.06472889333963394,0.24579967558383942,0.4143595784902573,353.6636962890625,True,True,0,9,True,Marginal
52,978.0,1008.040899795501,601.0490797546013,978.0,146.70458146424488,40.59116900972054,34.05560945146557,0.5441459036504163,0.8232323232323232,0.6442687747035574,0.571033208436062,1.1919084598256606,0.13792715966701508,0.0,0.1965615600347519,0.0,0.3335259556770325,134.89276123046875,0.12754282355308533,0.0,0.20526225864887238,0.0,0.40395024716854105,124.73687744140625,0.29123997688293457,0.2880520224571228,0.06754608452320099,0.21018729060888292,0.3757101476192474,284.83270263671875,True,False,0,9,True,Marginal
53,713.0,979.0476858345021,443.3141654978962,713.0,97.59797974644667,32.509924187612725,27.999645185681334,0.5081568429613297,0.9740437158469946,0.8214285714285714,0.9406276437781868,1.1610834341657261,0.21153715252876282,0.30891236662864685,0.23099155724048615,0.0,0.6337316632270813,150.82598876953125,0.13780152797698975,0.0,0.22008879482746124,0.0,0.45564677119255204,98.25248718261719,0.41375699639320374,0.3726329207420349,0.14406666159629822,0.272188663482666,0.6467601656913757,295.00872802734375,True,True,0,7,True,Marginal
54,1400.0,992.2992857142857,118.715,1400.0,144.88225099390854,45.48432069881033,40.18824763682531,0.46831294672196966,0.9543285616905249,0.7142857142857143,0.8381225582954471,1.1317816370060416,0.0906631276011467,0.0,0.1891830563545227,0.0,0.43135939836502074,126.92837524414062,0.14225678145885468,0.0,0.2228175699710846,0.0,0.4567041397094727,199.1595001220703,0.28333407640457153,0.27703285217285156,0.051847610622644424,0.21812793761491775,0.36200702190399175,396.667724609375,True,False,0,9,True,Marginal
