Cell,area_x,Y,X,area_y,perimeter,major_axis_length,minor_axis_length,eccentricity,solidity,extent,circularity,aspect_ratio,DAPI_mean,DAPI_median,DAPI_std,DAPI_p10,DAPI_p90,DAPI_sum,Alexa_mean,Alexa_median,Alexa_std,Alexa_p10,Alexa_p90,Alexa_sum,Cy3_mean,Cy3_median,Cy3_std,Cy3_p10,Cy3_p90,Cy3_sum,Alexa_pos,Cy3_pos,Cy3_organel_area_px,Cy3_puncta_count,Above_bg,Region
13,1006.0,704.9562624254473,923.7455268389662,1006.0,116.9116882454314,38.71259152321983,33.269639945884805,0.5113021784867541,0.9748062015503876,0.8022328548644339,0.9248940400648484,1.1636011566758262,0.18663974106311798,0.2332920879125595,0.15513527393341064,0.0,0.4625626653432846,187.75958251953125,0.09327254444360733,0.0,0.1373857706785202,0.0,0.21573499590158463,93.8321762084961,0.27705222368240356,0.27872562408447266,0.08325710147619247,0.16420965641736984,0.3766271471977234,278.71453857421875,True,True,0,9,True,Marginal
14,938.0,293.13859275053306,192.09168443496802,938.0,114.76955262170047,35.180227898344654,34.431343528083026,0.20523406809060762,0.9620512820512821,0.8360071301247772,0.8948687143804132,1.0217500769219423,0.06978992372751236,0.0,0.13575796782970428,0.0,0.18835537135601044,65.46295166015625,0.049542587250471115,0.0,0.0981396809220314,0.0,0.16178279519081115,46.470947265625,0.7591816782951355,0.7938477993011475,0.1303940713405609,0.5574897110462189,0.8960184812545777,712.1124267578125,True,True,0,5,True,Anterior
15,418.0,417.0956937799043,63.74401913875598,418.0,77.11269837220809,29.50944406966036,18.17505716403342,0.7878192911007793,0.9743589743589743,0.8007662835249042,0.8833531150021449,1.6236231778162733,0.19324329495429993,0.0,0.2833058536052704,0.0,0.5262064516544342,80.77569580078125,0.06237746402621269,0.0,0.10063495486974716,0.0,0.21028220504522324,26.073780059814453,0.17503061890602112,0.14985287189483643,0.09352583438158035,0.09079652056097984,0.29845170378685,73.16279602050781,True,False,0,1,True,Anterior
16,1348.0,832.4569732937686,962.7893175074184,1348.0,142.12489168102786,49.81081909485977,34.866511781466045,0.7141637324989455,0.9601139601139601,0.7143614202437731,0.8386088915751184,1.4286149244599127,0.240041121840477,0.3602350056171417,0.26997458934783936,0.0,0.7437759399414062,323.575439453125,0.07551747560501099,0.10725438594818115,0.06493675708770752,0.0,0.13622572422027587,101.79755401611328,0.6282075643539429,0.6855107545852661,0.235124871134758,0.2854636549949647,0.8920173048973083,846.8237915039062,True,True,0,11,True,Marginal
17,1133.0,69.49249779346867,559.3980582524272,1133.0,129.63961030678928,48.33455378219843,30.190788345507784,0.7809278592448062,0.9750430292598967,0.7121307353865494,0.8471578512245552,1.6009702439383413,0.1727539449930191,0.0,0.263080358505249,0.0,0.5369229197502137,195.730224609375,0.06521806865930557,0.0,0.10999219119548798,0.0,0.29282201528549195,73.89207458496094,0.49987947940826416,0.5281578898429871,0.10020705312490463,0.35094953775405885,0.6084922075271606,566.3634643554688,True,True,0,16,True,Anterior
18,479.0,204.62630480167016,501.839248434238,479.0,80.66904755831214,28.676636395880454,21.394899813040485,0.6658627657235006,0.9676767676767677,0.7096296296296296,0.9249782455253979,1.340349178845028,0.22697818279266357,0.0,0.30458781123161316,0.0,0.6857951283454895,108.72254943847656,0.08254316449165344,0.06480155885219574,0.09579801559448242,0.0,0.20958761870861053,39.538177490234375,0.5457226037979126,0.5258808732032776,0.2568236291408539,0.21156712472438813,0.9194146990776061,261.401123046875,True,True,0,3,True,Anterior
19,1001.0,413.87512487512487,775.6193806193806,1001.0,122.46803743153546,44.84092074941945,28.92532519676975,0.7641273890074197,0.956064947468959,0.6754385964912281,0.838684129639506,1.5502304794978445,0.14313502609729767,0.0,0.20741508901119232,0.0,0.4259764850139618,143.27816772460938,0.11719689518213272,0.18294821679592133,0.11364981532096863,0.0,0.19911812245845795,117.31409454345703,0.1933574229478836,0.19048333168029785,0.03758714348077774,0.14684045314788818,0.24146150052547455,193.55078125,True,False,0,12,True,Anterior
20,397.0,515.9471032745591,483.89672544080605,397.0,71.35533905932738,23.067753776923702,21.945107649915222,0.30816580386066844,0.9730392156862745,0.7845849802371542,0.9798225326239567,1.0511570116181597,0.2223818153142929,0.181127667427063,0.22462907433509827,0.0,0.5460948824882508,88.28558349609375,0.09309354424476624,0.0,0.15191605687141418,0.0,0.29675633311271693,36.95813751220703,0.8101747632026672,0.8442448973655701,0.1678740680217743,0.5445532083511353,1.0,321.6393737792969,True,True,0,4,True,Marginal
21,1030.0,241.5252427184466,814.4466019417475,1030.0,122.46803743153546,45.64815162338916,28.80176891997084,0.775822291049454,0.9726156751652503,0.6950067476383266,0.8629816718568343,1.5849079183375163,0.22113947570323944,0.22866232693195343,0.24499353766441345,0.0,0.4783219456672668,227.77366638183594,0.048584945499897,0.0,0.09718675911426544,0.0,0.2048734024167061,50.04249572753906,0.2823658287525177,0.28092408180236816,0.04984060302376747,0.21696538031101226,0.35042409896850585,290.8367919921875,True,True,0,10,True,Anterior
22,1271.0,366.47600314712827,777.087332808812,1271.0,131.88225099390857,45.16855599644979,36.1885193714762,0.5984122995892498,0.9814671814671815,0.7579010137149672,0.9182960415879726,1.2481460082075548,0.1993919312953949,0.1976475715637207,0.25389209389686584,0.0,0.6064496636390686,253.42713928222656,0.10080330818891525,0.0,0.14132331311702728,0.0,0.19509854912757874,128.12100219726562,0.3416813611984253,0.35174140334129333,0.09978475421667099,0.20050205290317535,0.46382999420166016,434.2770080566406,True,True,0,16,True,Anterior
23,735.0,576.9605442176871,835.9278911564626,735.0,101.1543289325507,35.237930323944084,26.816139421022218,0.6487494004480154,0.9722222222222222,0.7357357357357357,0.9026684359743833,1.314056798806755,0.15758134424686432,0.0,0.2124142050743103,0.0,0.45648478865623476,115.8222885131836,0.05897795036435127,0.0,0.09429867565631866,0.0,0.1452072262763977,43.348793029785156,0.26055410504341125,0.21446695923805237,0.11382991075515747,0.16421301066875457,0.4517394363880158,191.50726318359375,True,True,0,5,True,Marginal
24,996.0,805.7379518072289,653.8112449799197,996.0,115.98275605729688,37.475973046819874,33.85397341713901,0.42890117092727315,0.9736070381231672,0.7685185185185185,0.9304271044132879,1.106988907477761,0.1636105626821518,0.2066648304462433,0.1931309700012207,0.0,0.41541530191898346,162.95611572265625,0.07538192719221115,0.0,0.14603807032108307,0.0,0.2541555315256119,75.08039855957031,0.24792411923408508,0.24656713008880615,0.052039142698049545,0.17998574674129486,0.3174760341644287,246.9324188232422,True,True,0,12,True,Marginal
25,535.0,492.5327102803738,759.3644859813085,535.0,86.42640687119285,28.666425587020857,24.178384122083845,0.5372248030566743,0.9674502712477396,0.7348901098901099,0.9000584849175273,1.1856220598645284,0.20932050049304962,0.0,0.27712905406951904,0.0,0.6659143090248109,111.98646545410156,0.0635281503200531,0.0,0.11067026108503342,0.0,0.20745974183082583,33.9875602722168,0.4825783371925354,0.4814905822277069,0.16352513432502747,0.27000033259391787,0.7022524237632751,258.1794128417969,True,True,0,3,True,Anterior
26,667.0,257.46626686656674,100.7256371814093,667.0,96.42640687119285,30.886594758913404,28.02340807680854,0.4204838542584103,0.9680696661828737,0.7684331797235023,0.9014543317225848,1.1021712517712778,0.17594338953495026,0.0,0.269033819437027,0.0,0.6235804677009582,117.35424041748047,0.07771917432546616,0.0,0.1474362313747406,0.0,0.2235543191432953,51.83869171142578,0.5753554105758667,0.5606463551521301,0.15309694409370422,0.3907286703586578,0.7936417460441589,383.7620544433594,True,True,0,5,True,Anterior
27,798.0,693.077694235589,46.399749373433586,798.0,103.1543289325507,32.23384765344814,31.53785768094884,0.2066823341877354,0.9708029197080292,0.7556818181818182,0.9424055587843578,1.0220683972748006,0.12071479111909866,0.0,0.1947469413280487,0.0,0.47937812507152555,96.33040618896484,0.12070207297801971,0.0,0.24241091310977936,0.0,0.3786527812480927,96.32025146484375,0.25939100980758667,0.272029846906662,0.07323355972766876,0.14592720121145247,0.3460280448198319,206.9940185546875,True,True,0,9,True,Marginal
28,1226.0,766.0146818923328,61.176182707993476,1226.0,129.39696961967,43.07082489935841,36.35800824683001,0.5361154146931937,0.9776714513556619,0.7869062901155327,0.9201362126122488,1.1846310338827122,0.26505279541015625,0.212887704372406,0.16425830125808716,0.0,0.4291980415582657,324.9547119140625,0.04783369228243828,0.0,0.10277505964040756,0.0,0.1443846970796585,58.644107818603516,0.23424342274665833,0.22751301527023315,0.1031341701745987,0.1012016013264656,0.372589647769928,287.18243408203125,True,True,0,8,True,Marginal
29,559.0,102.90518783542039,218.83899821109122,559.0,85.94112549695429,29.590145363854344,24.266277016123922,0.5722493462599765,0.980701754385965,0.8269230769230769,0.9510855818843975,1.2193937019755001,0.23437939584255219,0.0,0.3064051568508148,0.0,0.7647224187850952,131.01808166503906,0.048296693712472916,0.0,0.09830093383789062,0.0,0.27093420624732967,26.997852325439453,0.30489423871040344,0.2750261723995209,0.11141175031661987,0.1771118998527527,0.4747636795043945,170.43588256835938,True,True,0,4,True,Anterior
